zipcode,agg_count_log,price_log,person_capacity,review_rating_location,review_length_log,crime_words_perc_old,sentiment_neg_avg,lda2,lda3,lda4,lda5,lda_pca1,lda_pca2,d2v_pca1,d2v_pca2,crime_score,crime_score_log,race_index,gini_index,edu_bachelors,age_25_34,square_feet_log,listings_count_log,gentrifying,non_gentrifying,higher_income,crime_score_norm,gentrification_score
11205.0,7.343136126744045,4.782823090352308,3.0909999999999997,9.204666666666666,3.456162906046394,0.01719479243429133,0.015082509039622457,0.1910195680672027,0.21438467805055514,0.14577466577612527,0.3164945598671297,0.05736299950743714,-0.04251238902944304,0.06550429706170374,-0.05067269222311987,6985.0,8.851541229133266,0.6572176199406385,0.5355456208926626,0.41874550392230353,0.20187336224596952,6.607703840995559,3.99156509642962,1.0,0.0,0.0,0.23240859201400585,0.45330765502125825
11206.0,7.830410116663991,4.57511093502056,2.6990000000000003,8.753333333333332,3.454065056409579,0.01817735200196512,0.016693079356382572,0.17767221230946376,0.20573269197693045,0.19164824635689562,0.29151830813145047,0.05109688276565728,-0.015900769436548477,0.03363147809763659,-0.050247007907408776,14667.0,9.593264461248067,0.6860751617593147,0.5256704596492151,0.22437103028098745,0.20602464488397043,6.524841751660584,4.5017518748867005,1.0,0.0,0.0,0.49104437411622115,0.3557893197877274
11207.0,5.467759150110253,4.26437064001961,4.175333333333334,7.8823333333333325,3.374712921336846,0.005404077622205847,0.018481352813007283,0.13156452294965135,0.16523606536618587,0.2741973383635417,0.28655324789125386,0.08209280756540693,0.051002671845846254,-0.08055721438079393,-0.03459309491998293,28866.333333333332,10.270214334985157,0.5203571229746254,0.5029105406526165,0.13625447975471616,0.1520157931591045,5.339548029150149,2.815232396570389,0.0,1.0,0.0,0.9691042129598456,0.26034389552639325
11208.0,4.32822875342332,4.4854510747097995,4.809666666666666,7.739999999999999,3.4844806746870085,0.004175878162613608,0.02283299311904625,0.12138905035516027,0.12252662345751526,0.3532650597258418,0.21684799571397342,0.047232726777367375,0.14326403610879498,-0.1229470406523459,0.025911909047629283,18856.333333333332,9.84465679968285,0.6175414765408883,0.501773153063065,0.12591351841886841,0.148021357730031,6.561022623945061,2.118702553565297,0.0,1.0,0.0,0.6320898704913249,0.3052153364359502
11209.0,4.954166089768841,4.498065770361802,2.8846666666666665,9.525666666666666,3.4197370678240646,0.0049127978383689515,0.012339681234032085,0.20080853681851818,0.20740322966444538,0.14893768876159494,0.2951645775076853,0.03791965030893534,-0.025508282860081163,0.01060491477463856,-0.044312826509410465,5320.333333333333,8.579211100606974,0.39995365547171485,0.4793821409451387,0.462629763931036,0.17065240830027809,6.55770852764451,2.908610685509189,0.0,0.0,1.0,0.17636298341301374,0.5072695348583448
11210.0,4.1551184144867515,4.459569105098514,3.940666666666667,7.609666666666667,3.459173013127464,0.005404077622205847,0.02151665291176945,0.1698997633134153,0.18335158988381894,0.19228390705136314,0.26661877837335285,0.02327790933967593,0.04017321528016032,-0.040303847111197263,0.003171443885838822,15369.0,9.639926761148528,0.5519866862741765,0.4621831253073954,0.33766067571938047,0.13391705236087242,6.03975250721808,2.1930837373367003,0.0,0.0,1.0,0.514679146185442,0.37341900418560586
11211.0,8.975685766074557,4.92745969458144,2.8810000000000002,9.586333333333334,3.4448770915099014,0.029722426922132155,0.015763045736931863,0.21964461247308512,0.25257414024441577,0.1435515023586261,0.26193540538054927,-0.0025797108936999884,-0.0713041268081885,0.09428511120614115,-0.06000017081894981,14075.0,9.552225401979427,0.36724359697351844,0.5313111849827692,0.4440154368678728,0.27139234073460106,6.62648617721715,5.024596570953844,1.0,0.0,0.0,0.47111305635984113,0.4816724618503767
11212.0,3.8501476017100575,4.206958706591236,4.63,7.864,3.278784077621609,0.002947678703021371,0.016043478260869562,0.0924756373481258,0.17762029278294547,0.2875734587888355,0.2803784642854463,0.07113321854073464,0.06880674842593404,-0.09072080628539504,-0.017262872409836455,15451.0,9.645493723786172,0.28428008663468063,0.5171236429014243,0.12614417523145674,0.15505876848008485,6.561022623945062,1.6094379124341005,1.0,0.0,0.0,0.5174399030368325,0.3993213193882905
11213.0,6.103547814164648,4.737104625917751,4.362666666666667,8.362333333333334,3.4780763895075317,0.008597396217145665,0.017324242221749744,0.17156979610388315,0.21730974434324168,0.19636695981530017,0.2560232925313775,0.010315642809862748,0.0020084052019151803,-0.0026694099230482244,-0.016709649829826926,16243.666666666666,9.695391917229406,0.4797708448022604,0.4902760668289072,0.2249516220887502,0.16130813921801743,6.4151201231809045,3.469196876847097,1.0,0.0,0.0,0.5441272192669405,0.3705275528132948
11214.0,3.995972211909001,4.121065551071442,2.470666666666667,8.709554195804195,3.381933033514194,0.004175878162613608,0.016428232784164987,0.1430739732371247,0.15171098168492783,0.327252721444185,0.19647798085280063,0.012569705219296255,0.11277061064514116,-0.07857269886185184,-0.015361839539926777,5368.333333333333,8.588151154355051,0.5745437690832963,0.4641419846836167,0.2701738911867142,0.16202302370841304,6.130483122198005,1.7917594692280552,0.0,1.0,0.0,0.1779790362040716,0.42876321885827523
