year,zipcode,agg_count_log,price_log,person_capacity,review_rating_location,review_length_log,crime_words_perc_old,sentiment_neg_avg,lda2,lda3,lda4,lda5,lda_pca1,lda_pca2,d2v_pca1,d2v_pca2,crime_score,crime_score_log,race_index,gini_index,edu_bachelors,age_25_34,square_feet_log,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,listings_count_log,gentrifying,non_gentrifying,higher_income,crime_score_norm,gentrification_score
2013,10037,5.572154032177764,4.553434688580038,3.298,8.482000000000001,3.4840546801465093,0.008843036109064112,0.016087786259541985,0.1675590244264036,0.20920072311094687,0.2403060322030241,0.2566703192583989,0.03480616648731332,-0.0009634625388497254,-0.030840136941613056,-0.06836522304939023,8154.0,9.006386515055112,0.4303047084249556,0.4886182766640559,0.3649891702830792,0.1882510535418988,6.3771265279198435,0,1,0,0,0,0,3.0910424533583165,1,0,0,0.2717662110295603,0.4679575162069036
2014,10037,5.849324779946859,4.659970822454207,3.292,8.649,3.412215457197009,0.013264554163596173,0.01409826589595376,0.16680480589864055,0.2106519101908958,0.21573043867105865,0.26218857429114123,0.02725645352449189,0.0026583031565467373,-0.009947614633667631,-0.0204236981558951,8715.0,9.072915696064511,0.4365466618910432,0.4968736172886565,0.3718907736241817,0.1931446132063865,6.407511799634402,0,0,1,0,0,0,3.2958368660043287,1,0,0,0.2906538280250488,0.4669417028406265
2015,10037,6.522092798170153,4.660850841814648,3.2239999999999998,8.742,3.3802630391073167,0.014738393515106854,0.013241531664212077,0.13943612199847275,0.2086442076643608,0.21545444745625286,0.2648073345071613,0.02276366925854964,0.02790731745400317,-0.02252105985513967,-0.004844745656772894,8198.0,9.011767474596178,0.4401798001490533,0.5046537575544789,0.3777478902041912,0.1967920506000519,6.462133579923651,0,0,0,1,0,0,3.49650756146648,1,0,0,0.2732475927546967,0.4731532610909944
2016,10037,6.8966943316227125,4.712229258281499,3.116,8.847999999999997,3.2431536185408323,0.016212232866617538,0.014696356275303643,0.15433597335455898,0.26007318109534605,0.1825671516024483,0.24131832147134244,-0.0233796600629287,-0.02009407606996939,0.015770064845270756,-0.0011561043313528829,8302.0,9.024372174262028,0.4403647612780333,0.5114185927668586,0.3816292409598827,0.19863440692424766,6.650171668954388,0,0,0,0,1,0,3.332204510175204,1,0,0,0.2767490404686553,0.4749136877808602
2017,10037,7.323830566202317,4.723468644346926,3.159,8.992,3.0611985819855767,0.018422991893883568,0.014436303630363037,0.1680694738170132,0.2892899157444912,0.1926035598479704,0.2076113010108688,-0.05615181926903444,-0.045329031031111584,0.014185623878820872,0.015289368978730603,8246.0,9.017604776833355,0.436262181494385,0.5166280217235908,0.3826035480201244,0.198112722709775,6.6756428775049725,0,0,0,0,0,1,2.995732273553992,1,0,0,0.2748636455457545,0.4772436930826702
2012,10038,6.246106765481563,4.9559115610729965,3.103,9.175,3.5326229988264344,0.014001473839351507,0.016182524271844658,0.18662980891010408,0.25064946087041023,0.17605878487917873,0.22471905308540047,-0.03625248208848002,-0.020505337026486242,0.07931467609585079,0.002684683349530329,2482.0,7.817222785508166,0.6327630248997593,0.5839304036926478,0.5901904763281346,0.2565421246737241,6.541692117603457,1,0,0,0,0,0,3.258096538021482,0,0,1,0.08080263955289206,0.543419468048371
2013,10038,6.532334292222347,5.1045323547056745,2.88,9.293,3.380181190306561,0.010316875460574795,0.016065597667638484,0.18920249143159207,0.2592144990149809,0.18979817602115487,0.21214176142457927,-0.04316663002024354,-0.028928546510348745,0.09323771345062952,-0.010486177757556293,2345.0,7.76046702921342,0.6301858502120012,0.5773953318130225,0.5971281756460667,0.2600179486721755,6.176401430950754,0,1,0,0,0,0,3.610917912644224,0,0,1,0.07619015554508114,0.5456330900748364
2014,10038,6.687108607866515,5.255863833458939,2.9189999999999996,9.491,3.3521137911765218,0.016212232866617538,0.012704119850187266,0.18634521376257868,0.2915691399781705,0.16075499840522564,0.19217155967837896,-0.08615594642165758,-0.04048941653293482,0.09455091371758688,0.01364559003237124,2203.0,7.698029170272805,0.6278193579782965,0.5716523604933172,0.6003723604977131,0.2608512399345637,6.0847089583172105,0,0,1,0,0,0,3.58351893845611,0,0,1,0.07140933270486836,0.5467294540484857
2015,10038,7.16703787691222,5.21330399222108,3.363,9.698,3.331514807409744,0.01915991156963891,0.014732046332046332,0.19507452148627705,0.29055594063245305,0.12477037318654965,0.1821334976199511,-0.11493352206876307,-0.0249531821752515,0.09699225141373714,0.05386941807141811,2487.0,7.81923445385907,0.6255982844304526,0.5675180081743747,0.5992453880608082,0.2588658881932497,6.58977755955206,0,0,0,1,0,0,4.02535169073515,0,0,1,0.08097097838529392,0.5438120043225372
2016,10038,7.3388881338388785,5.1440875169202664,3.6439999999999997,9.731,3.2509690672016878,0.02431834929992631,0.01396879063719116,0.1834406465165531,0.2993247996342147,0.1413579640640116,0.16982342759341815,-0.1242112164890413,-0.02157935344252396,0.10079736667017808,0.052868194338802584,2601.0,7.86403565907245,0.6234573654510314,0.5658087965566665,0.5930696178972721,0.2538857827335596,7.2041492920359405,0,0,0,0,1,0,3.7841896339182615,0,0,1,0.08480910376405629,0.5408995455944822
2017,10038,7.517520850603031,5.1385945243522615,3.457,9.693,2.9924915741041977,0.022844509948415626,0.014948885263730288,0.1963916558846506,0.3238570792666564,0.1583864298947379,0.13655485161638575,-0.152246143840233,-0.04330823740015445,0.07806342818004441,0.048391032037504264,2379.0,7.774855766665517,0.621331337155425,0.5673412440810353,0.5811674077808857,0.2457348146289587,7.069874128458572,0,0,0,0,0,1,3.4657359027997265,0,0,1,0.07733485960541378,0.5391154539460082
2012,10039,4.867534450455582,4.448738573477236,2.318,8.971,3.4596612880805133,0.008106116433308769,0.016674418604651166,0.155438088941886,0.1661354755376314,0.2520184299092769,0.3059012829867561,0.0984159291205765,0.020939879930576524,-0.05616961431460857,-0.07408189501037117,8036.0,8.991811158212716,0.5176116906804964,0.5054139189887792,0.2669523809663951,0.1658315010834485,6.6804957687184325,1,0,0,0,0,0,2.19722457733622,1,0,0,0.26779341458487643,0.43055853915465
2013,10039,5.948034989180646,4.223353242785635,2.102,8.381,3.2864855412841676,0.011790714812085485,0.015434554973821991,0.12278783886269205,0.2227013776108077,0.2405091521271665,0.2776656704247778,0.0455909453662402,0.003829848488688096,-0.05272063524798279,-0.040767981512431,7868.0,8.970686268534982,0.5256142817670479,0.5156931781675667,0.2709889400005341,0.17152019820176065,4.941642422609304,0,1,0,0,0,0,2.772588722239781,1,0,0,0.262137229816174,0.4340901609573279
2014,10039,6.5666724298032415,4.247995117007677,2.254,8.396,3.304252062929613,0.010316875460574795,0.014592957746478875,0.13227465820477718,0.1969894495842673,0.2670706406164662,0.27303692420002723,0.05967840374314284,0.023099131834459958,-0.054435412160543394,-0.03543329150154586,7596.0,8.935508711503221,0.5330767143750563,0.5242255402263254,0.274899234957993,0.1763854586053639,4.941642422609304,0,0,1,0,0,0,2.8332133440562166,1,0,0,0.2529795973335129,0.43789078441622253
2015,10039,7.071573364211532,4.390912042261853,2.394,8.552999999999999,3.3149117781549733,0.016212232866617538,0.013457943925233643,0.13012464046002706,0.20961805626274424,0.2277454000481583,0.2844927726812819,0.04965247835776356,0.0135538244456984,-0.03590184226866458,-0.024120555477720768,8084.0,8.997765772011208,0.539565306273289,0.5299973164219409,0.2786363670229912,0.17973815371282395,5.5294290875114225,0,0,0,1,0,0,3.4657359027997265,1,0,0,0.2694094673759343,0.4358794127017065
2016,10039,7.351158226430694,4.299609234649019,2.45,8.516,3.2171788173643674,0.01915991156963891,0.015663455362877332,0.12968231340289307,0.2332705957904889,0.2424372615765816,0.24646891634192594,0.011339844809247678,0.00979921882238154,-0.03388528552119014,-0.007350844849060148,8495.0,9.04735074348172,0.5446463752305135,0.5319948217365891,0.28215343713760377,0.18088915781117976,5.502278098445473,0,0,0,0,1,0,3.332204510175204,1,0,0,0.283246919399367,0.4334288244110985
2017,10039,7.457609289715606,4.272574426112799,2.45,8.58,2.9289742009642032,0.0206337509211496,0.018381639722863743,0.129008044046919,0.26476433573505376,0.25352027607762945,0.18575035195583006,-0.05605412112576839,0.016748570678442477,-0.0253217002751216,0.031374814938729866,7328.0,8.89959435992585,0.5478862390154973,0.5292043674271554,0.2854035464487969,0.17914934271015226,5.11785607838096,0,0,0,0,0,1,3.1780538303479458,1,0,0,0.24395663591677327,0.44038287633076684
2013,10044,3.912023005428147,4.5759679201798775,2.694,9.482999999999999,3.488435490315833,0.004421518054532056,0.011326530612244898,0.21711460860180004,0.1781016271941516,0.26447127113232805,0.2196509600141827,0.022300067005625944,0.016498456889957373,-0.005959601332874821,-0.0612463078158732,1690.0,7.43307534889858,0.628600143303629,0.4597546155564487,0.6062734708189964,0.19313154838979246,6.561022623945062,0,1,0,0,0,0,1.0986122886681098,0,0,1,0.05413776850043768,0.5152843445922342
2014,10044,4.343805421853683,4.656461980374517,2.329,9.476,3.3084278313728417,0.0036845983787767134,0.011000000000000001,0.15920106864436284,0.17053463372499927,0.31486105162797395,0.2476733021291071,0.06716292145860732,0.035602296920960744,-0.0489746866750213,-0.0706221160944067,1685.0,7.430114138561801,0.6315664124558679,0.4626261438243091,0.6184701475501061,0.1959922990202904,6.561022623945062,0,0,1,0,0,0,1.0986122886681098,0,0,1,0.05396942966803582,0.5183105496541603
2015,10044,4.736198448394496,4.749235897327512,2.735,9.671,3.29090831980318,0.006632277081798086,0.013221238938053095,0.18543652438484465,0.13969044535692815,0.1726955993809795,0.17957987475612786,-0.07945184171064235,0.16431829848725252,-0.02767566667631873,0.06328314658049677,1693.0,7.434847875211999,0.6356678410083987,0.467934793792665,0.6275865009427072,0.1981905744969845,6.561022623945062,0,0,0,1,0,0,1.0986122886681098,0,0,1,0.05423877179987879,0.5207610512848159
2016,10044,5.231108616854587,4.552233436604732,2.419,9.397,3.2261610510044068,0.006632277081798086,0.015779569892473116,0.1581622908412609,0.1494637373634564,0.22791633656328564,0.2666845781007601,0.04258399144043098,0.08207353838854428,-0.03904282731815383,-0.01862219682498181,2070.0,7.6357868613955855,0.6411475900677033,0.4762095680925995,0.6320365795493126,0.1992028295993805,6.561022623945062,0,0,0,0,1,0,1.6094379124341005,0,0,1,0.06693151976297892,0.519873973482122
2017,10044,5.771441123130018,4.41211927498105,2.031,9.453,3.086486636822455,0.008106116433308769,0.01108125,0.20718476801703206,0.2615451303921873,0.20320971751061734,0.18327226300898475,-0.06507316381003275,-0.027648521881195504,-0.011081898552913716,-0.04486486734866302,1479.0,7.299797366758161,0.6482488203910179,0.4879794658627361,0.6302344354987145,0.1985055195540189,6.561022623945062,0,0,0,0,0,1,1.3862943611198906,0,0,1,0.04703386977307925,0.5242873461502745
2012,10065,6.661854740545311,5.020849616503226,2.781,9.596,3.4745795249515288,0.018422991893883568,0.017396927016645327,0.18897013072139368,0.2609674448410097,0.17032701450352294,0.1916784160734656,-0.07735105468690227,-0.0069230752467957435,0.03475837286635595,0.030951583619440125,4161.0,8.33375100695358,0.2377304933033884,0.5672410256665898,0.805853479206562,0.2336849808692933,6.206795660646177,1,0,0,0,0,0,3.218875824868201,0,0,1,0.13733081947343614,0.646343634593124
2013,10065,6.983789965258135,4.997360911365648,2.8280000000000003,9.657,3.375070531396972,0.01694915254237288,0.01873283858998145,0.17611986511804606,0.2785369211785364,0.1652745724886573,0.1801221397296355,-0.0987679344864637,-0.006441414504722878,0.024840894452438787,0.01857365756658033,4298.0,8.366137716496281,0.2348738538566977,0.5685520032566274,0.8124610683321956,0.2299548690021038,6.280150490512666,0,1,0,0,0,0,3.49650756146648,0,0,1,0.14194330348124706,0.6468301566505964
2014,10065,7.194436851100335,5.190041494253682,2.929,9.57,3.3466166301104896,0.018422991893883568,0.01621487603305785,0.18098278557650807,0.3241818102061256,0.14000590552822886,0.16779595887908402,-0.13008166634662613,-0.05012194653771497,0.040559638544982624,0.03729263713276858,4019.0,8.299037181613066,0.2306288289837539,0.5696416988066629,0.8178545537590979,0.2257025657594204,6.601624062861826,0,0,1,0,0,0,3.4657359027997265,0,0,1,0.13254999663322334,0.6500039985416408
2015,10065,7.823645930834952,5.267167198755741,3.1210000000000004,9.576,3.3008357671927766,0.025055268975681645,0.01521016813450761,0.17485835871736022,0.3210195609770292,0.12451642072290553,0.1578981618141924,-0.15114374651130094,-0.026636740436815864,0.05148690956158369,0.06371930589900845,3815.0,8.246958032568179,0.2253021458163857,0.5704548864305252,0.8212471815943719,0.2212056379020214,6.636602508481567,0,0,0,1,0,0,3.7135720667043084,0,0,1,0.12568177227122754,0.6523847575678611
2016,10065,7.9157131993821155,5.276485782310107,3.267,9.662,3.2072864735698974,0.02210759027266028,0.014979189485213582,0.17512132864811716,0.3296020526087663,0.12521437176282665,0.15943111789076486,-0.15006665070028474,-0.03906551340765442,0.06420502605381817,0.05535982427902432,4088.0,8.316055720364643,0.2192005306715145,0.570936340271146,0.8218521991372105,0.21674164906144144,6.6912856573720125,0,0,0,0,1,0,3.555348061489413,0,0,1,0.134873072520369,0.6510913170555829
2017,10065,7.944846711001996,5.391051503929619,3.6069999999999998,9.722999999999999,3.0527961202748566,0.01989683124539425,0.014838652482269503,0.21894300070734324,0.3318209643920064,0.132562091492801,0.1378071768081814,-0.15957082690514987,-0.06522204218527193,0.0582259042084295,0.047838052000300064,4302.0,8.3670677328386,0.21263071103021505,0.57103083441325,0.8188828518986702,0.21258816435933114,6.561022623945062,0,0,0,0,0,1,3.258096538021482,0,0,1,0.14207797454716853,0.6495586330187735
2012,10069,4.007333185232471,5.552599054822172,3.5189999999999997,9.128662587412586,3.8314554686979054,0.0051584377302873975,0.016351851851851854,0.2678388013090525,0.2547317124834215,0.06656958430108649,0.3163405876192782,0.029934220991460824,-0.13236317320119395,0.1759107109132404,-0.017527386221125908,1769.0,7.478734825567875,0.39738087815931067,0.4883710625581443,0.8917289377190173,0.26490476105362176,6.745236349484363,1,0,0,0,0,0,1.3862943611198906,0,0,1,0.05679752205238704,0.6381652722238171
2013,10069,3.6375861597263857,5.741530950754,3.3510000000000004,9.0,3.4674236669134464,0.002210759027266028,0.012054054054054054,0.2652185535108721,0.31634470996623104,0.07761848234647029,0.17509035308014706,-0.13148741268927194,-0.09917302686760544,0.15141893494562786,0.010051143191159923,1690.0,7.43307534889858,0.4041208831476979,0.5028885626234114,0.8844067262671889,0.2670615950971841,6.6420525480316455,0,1,0,0,0,0,1.791759469228055,0,0,1,0.05413776850043768,0.6392196464679297
2014,10069,4.356708826689592,5.517974848577413,3.117,9.429,3.5634781875726635,0.005895357406042742,0.011805194805194806,0.2807760514778557,0.3145265695336577,0.10190924944041613,0.16311474934268694,-0.12859368180335995,-0.10799169033520432,0.13351638618386352,-0.023889804038933538,1614.0,7.387090235656757,0.41334546654252335,0.5198198114521801,0.8771655346453191,0.2664861840754748,6.561022623945062,0,0,1,0,0,0,1.3862943611198906,0,0,1,0.05157901824792943,0.6397094090765043
2015,10069,4.574710978503383,5.9374807945763175,3.885,9.765,3.2284135293486886,0.0051584377302873975,0.011510416666666669,0.19939637801144272,0.3374680595491857,0.06065163656603545,0.2622285523878721,-0.06172548554538417,-0.13221268930373972,0.1424646816559303,-0.023457377681591656,1506.0,7.317876198626496,0.4246741659590043,0.5379546233452857,0.8700436476431787,0.26179548490792515,6.561022623945062,0,0,0,1,0,0,1.791759469228055,0,0,1,0.04794289946804929,0.6394353380938671
2016,10069,4.919980925828125,6.106499365427692,4.471,9.88,3.1712908165595697,0.004421518054532056,0.011720588235294116,0.2073843163328574,0.3340978756177184,0.07824171177001997,0.184953202630448,-0.13804891847162878,-0.07757204498884199,0.1506451111059044,0.02915128497518682,1380.0,7.2305631534092925,0.43772651971084997,0.5560828163288534,0.8630793500691653,0.2516064608097077,6.561022623945062,0,0,0,0,1,0,1.791759469228055,0,0,1,0.04370076089152246,0.6378682693210708
2017,10069,4.564348191467836,5.734124141899993,3.4739999999999998,9.852,3.0425154124636555,0.006632277081798086,0.00988421052631579,0.27837637092329953,0.3255218048040804,0.08554015052749922,0.1842317415009204,-0.11515038124872408,-0.13141976519000784,0.14252865276189666,-0.009982026743925568,1565.0,7.356279876550747,0.4521220661117695,0.5729942061007023,0.856310926694423,0.2345360716432333,6.561022623945062,0,0,0,0,0,1,1.6094379124341005,0,0,1,0.04992929769039122,0.6323579681272397
2012,10162,3.7612001156935615,4.963341010539334,2.381,10.0,3.425502772563274,0.005895357406042742,0.01730952380952381,0.31319005011270445,0.2533341481882547,0.13791950550373822,0.21578538726039587,-0.033812852783209724,-0.11449401226963972,0.0903082562482964,-0.1008011059985627,6030.0,8.704668113450987,0.13819142454303798,0.35893369978293777,0.9117399267479775,0.08972893785685303,6.561022623945062,1,0,0,0,0,0,0.6931471805599453,0,0,1,0.20025587502525083,0.604391052963896
2013,10162,3.610917912644224,5.169693910276097,3.222,10.0,3.335176280564361,0.004421518054532056,0.02366666666666668,0.14837298798374832,0.24926876618216434,0.1638500812308242,0.25295652446544004,-0.02088871035981773,-0.003197136840119059,0.03447695472388758,0.0027482523002635485,5853.0,8.674880467251832,0.13248961907811466,0.3418810605071485,0.9139721807464956,0.08804043147712944,6.561022623945062,0,1,0,0,0,0,1.0986122886681098,0,0,1,0.19429668035822503,0.6034214746588867
2014,10162,3.49650756146648,5.213407416377245,3.375,9.667,3.893731735455895,0.004421518054532056,0.01884375,0.2691270662471652,0.17491267813602462,0.11182806818396784,0.19861437025247144,-0.07143872608042033,0.05020406178240778,0.05182328038275606,0.07264748233079929,5714.0,8.65084957622891,0.1245704444590956,0.33160946844145656,0.9124815927073358,0.08570434819906947,6.561022623945062,0,0,1,0,0,0,1.6094379124341005,0,0,1,0.18961686081745338,0.6031216208142626
2015,10162,3.1354942159291497,4.973279507552487,2.955,9.0,3.461465433676274,0.0051584377302873975,0.014318181818181818,0.14799861068075354,0.21358871929855508,0.08024618575688112,0.2419198570265011,-0.07574224369036603,0.08412886820601867,0.14077022504102868,0.0943860095572366,5888.0,8.68084148294457,0.11327003897167742,0.33094453578814864,0.9074586300179364,0.08179228052496912,6.561022623945062,0,0,0,1,0,0,1.3862943611198906,0,0,1,0.19547505218503805,0.6022900710348678
2017,10162,3.0910424533583165,5.435175095775803,4.952,10.0,2.9716347219749304,0.002947678703021371,0.0026190476190476194,0.21075239535421134,0.3045140217989683,0.046099450811743735,0.32621950446628034,0.009899199714673134,-0.14702345463008126,0.10659405898326828,0.0017342070254513125,6185.0,8.730043953245016,0.07587009225971998,0.3697370975278318,0.8875774485990405,0.06552656162530184,6.561022623945062,0,0,0,0,0,1,1.0986122886681098,0,0,1,0.20547437882970843,0.6082993273325492
2012,10280,4.553876891600541,5.3451293850005035,3.372,10.0,3.488415593052038,0.008843036109064112,0.011755319148936173,0.2621487811445556,0.2890113125099464,0.095218151302493,0.21366910149957588,-0.07713276237823521,-0.09708961254374282,0.1723826009811531,-0.014382988235861874,377.0,5.934894195619588,0.4312690983060747,0.43918681354261935,0.8337509155273436,0.1992673993483185,6.822148369811147,1,0,0,0,0,0,1.9459101490553128,0,0,1,0.00993199111170965,0.6062008078000994
2013,10280,5.2626901889048865,5.031796475264258,2.708,10.0,3.410700692924983,0.008106116433308769,0.010953125,0.2159539861165728,0.28849752605722057,0.1286508684821856,0.20693584255562086,-0.07863400400704844,-0.06283663744252238,0.13946641718357267,-0.0190174722312445,452.0,6.1158921254830325,0.4213445272762328,0.4501164092216641,0.8480144810676574,0.2005697661265731,6.3935907539506305,0,1,0,0,0,0,2.302585092994046,0,0,1,0.012457073597737527,0.6129798111083848
2014,10280,5.3706380281276624,5.234749041284873,2.78,10.0,3.353014509688997,0.010316875460574795,0.010471962616822431,0.21130298209054588,0.32789463626447124,0.13708239975690004,0.1964054339713304,-0.09124872062291213,-0.10438729820395587,0.13277375090709467,-0.011131151853689082,443.0,6.095824562432225,0.4117648957762867,0.4598927653860301,0.8625114536285401,0.20158540505915887,6.551080335043403,0,0,1,0,0,0,2.19722457733622,0,0,1,0.01215406369941418,0.6200141329196056
2015,10280,6.0330862217988015,5.187894056547748,2.49,9.927,3.3436429618203687,0.008106116433308769,0.013932692307692306,0.20558538775756416,0.2727056123810001,0.11057433884770396,0.2018502071567149,-0.09547386490809157,-0.022181067991635318,0.1279022375835631,0.054294693434980335,469.0,6.1527326947041034,0.40358031284995377,0.4677820587530732,0.8751064932346344,0.20106910046190024,6.5199891163942265,0,0,0,1,0,0,2.4849066497880004,0,0,1,0.013029425627903844,0.62546958279435
2016,10280,5.793013608384143,5.087423480787742,2.544,9.992,3.1402693941234663,0.014738393515106854,0.01591743119266055,0.16633551918676506,0.2950379039682106,0.13867855261418888,0.14665595741389995,-0.15648094713430838,0.019651373297704857,0.12401915934335585,0.0904692246166742,571.0,6.349138991379798,0.39784088754095137,0.4730504637118429,0.8836642646789551,0.19777563851326704,6.561022623945062,0,0,0,0,1,0,2.3978952727983707,0,0,1,0.01646353780890176,0.6280371883108424
2017,10280,4.663439094112067,5.088595835565467,2.4,9.968,2.938405778362273,0.009579955784819457,0.013952380952380954,0.2057373004211556,0.2437362196190017,0.19743010369794708,0.13647079073957036,-0.12054354120221895,0.03799933720055465,0.11823262097131892,0.060724453192561215,578.0,6.3613024775729965,0.395596724236384,0.4749641565140337,0.8860494315624237,0.1904598059877753,6.561022623945062,0,0,0,0,0,1,2.079441541679836,0,0,1,0.016699212174264358,0.6278354915307168
2014,10282,3.1354942159291497,5.3604373403564205,1.7269999999999999,9.111,3.2457832777881253,0.002947678703021371,0.007227272727272726,0.1778733069923791,0.16514950431883335,0.09676438155160708,0.2484499066644772,-0.04627858228046644,0.10869759340558956,0.13773063628724513,0.03764798159474773,417.0,6.035481432524756,0.4380883816047572,0.4460552401142195,0.8603005855903031,0.21689879149198527,6.561022623945062,0,0,1,0,0,0,1.791759469228055,0,0,1,0.011278701770924517,0.6147775067641652
2015,10282,3.3672958299864737,5.262876700008019,2.0709999999999997,9.833,3.1705855357404196,0.002947678703021371,0.0,0.1719711230003408,0.16449792619927653,0.10101630638486572,0.1788372788578272,-0.12483476572357036,0.17031276841490836,0.06398934326948882,0.17090733934694888,561.0,6.331501849893693,0.4230280417832546,0.4461446738569066,0.856125226523727,0.2103308904916049,6.561022623945062,0,0,0,1,0,0,1.791759469228055,0,0,1,0.01612686014409804,0.6146891777889771
2016,10282,3.9889840465642745,5.644244761940005,2.113,9.943999999999999,3.1214502015430314,0.002947678703021371,0.020849056603773584,0.18804928435469573,0.3525426941660215,0.041572559466761236,0.2432379873715481,-0.09945654166825434,-0.11694106422495935,0.2130471205805617,0.006830551419377807,671.0,6.51025834052315,0.4063702214625664,0.4446619338123128,0.8500701963342726,0.2017422337830068,6.561022623945062,0,0,0,0,1,0,2.079441541679836,0,0,1,0.019830314456938926,0.6140547656020173
2017,10282,3.737669618283368,5.827653606853062,2.439,9.9,2.8346470360580645,0.004421518054532056,0.011121951219512195,0.15080237976934124,0.4236322154813423,0.06727194686124964,0.16539038913097326,-0.1914376777179047,-0.12169197453135705,0.2119168855350161,0.05337696809220517,610.0,6.4150969591715965,0.3878143724869005,0.44118837534915656,0.8421642086282372,0.1906973305344581,6.561022623945062,0,0,0,0,0,1,1.6094379124341005,0,0,1,0.017776580701636253,0.6136917922646631
2012,10301,4.8283137373023015,4.006150668152844,2.46,8.171,3.4772619637512467,0.006632277081798086,0.01951612903225806,0.2252569370827968,0.08336475875318773,0.21796881801058207,0.31202440026156125,0.11369490394570572,0.07439711346070628,-0.09143341734383112,-0.06458511687511151,8301.0,9.024251728612985,0.5892686033621429,0.4832582416711375,0.3345750916283577,0.12910256385803226,5.51477058742867,1,0,0,0,0,0,1.791759469228055,0,0,1,0.27671537270217494,0.4161903842186419
2013,10301,5.351858133476067,4.246722242642983,3.3810000000000002,8.257,3.5208833674646254,0.009579955784819457,0.016838095238095242,0.2436298810477768,0.10452970002467434,0.2298055775507929,0.27419013188531,0.07948224843713023,0.05778901691329661,-0.07157386733888603,-0.09230554216547474,7516.0,8.924922401177469,0.5979019678197801,0.4862914976547472,0.3379642207827419,0.12504353888332848,5.936292688172332,0,1,0,0,0,0,2.4849066497880004,0,0,1,0.2502861760150832,0.4202222226971909
2014,10301,5.68697535633982,4.522527434461448,3.844,8.697000000000001,3.509003883048242,0.011790714812085485,0.02059863945578232,0.2142259862248589,0.12853630370188024,0.2361777534353592,0.28117535383358194,0.08093608589788792,0.0440698007771523,-0.06315987358044392,-0.07906374850569732,6914.0,8.841448244098858,0.6058108205907047,0.4908647394622676,0.34254667059518396,0.12168277852237225,6.127877409308763,0,0,1,0,0,0,2.9444389791664403,0,0,1,0.2300181805938994,0.42385303747904396
2015,10301,6.1654178542314195,4.372884976756598,3.213,8.652000000000001,3.4383241361321275,0.011790714812085485,0.018943157894736846,0.22088954200870112,0.13211470045933602,0.2133448204496189,0.2790989936319621,0.06697573645204102,0.04478179990666235,-0.0520847018135633,-0.05946885631449945,7157.0,8.875985891325971,0.6120283124037087,0.4968183194869198,0.34837412566877896,0.11941940233111385,5.796221871035504,0,0,0,1,0,0,3.555348061489413,0,0,1,0.23819944784862973,0.4228768174468948
2016,10301,6.6694980898578775,4.184428990327412,2.6189999999999998,8.965,3.3528200928578693,0.014001473839351507,0.01818678526048285,0.21039394703966213,0.17527583462681445,0.20345579258713672,0.2516432233266153,0.02311473227350664,0.0243105017356393,-0.04681777717490363,-0.04056784186095134,7753.0,8.955964118230874,0.6155875916592777,0.5039925898890942,0.355498270438984,0.11865253031253815,4.881702833961205,0,0,0,0,1,0,3.7135720667043084,0,0,1,0.25826543667093127,0.4208580724620815
2017,10301,6.903747257584598,4.259011183777335,3.016,9.152999999999999,3.2180714813701803,0.017686072218128224,0.017301507537688447,0.21867631117942588,0.20306917848215408,0.19552226267919934,0.2410113535787708,0.005690382517268817,-0.006725689040335679,-0.01787895354826964,-0.0365505351172127,6967.0,8.849083518532337,0.6155218100175261,0.5122279028291814,0.3639707895461472,0.11978128097951413,4.903213395989522,0,0,0,0,0,1,3.1780538303479458,0,0,1,0.2318025722173591,0.42973111822399146
2017,10302,3.3672958299864737,3.7135720667043084,2.0,8.0,2.6667320517714788,0.0014738393515106856,0.02267857142857144,0.17355860293739372,0.2478925740277325,0.2938290597457025,0.1682139834113143,-0.041040432911129146,-0.000529372004455364,-0.0007279347508451612,0.03381542071941775,1221.0,7.108244139731541,0.5555974472081289,0.4661885678069666,0.2265682453569025,0.1805446114856749,6.561022623945062,0,0,0,0,0,1,0.0,0,0,1,0.038347586021143354,0.4558712782840543
2012,10303,3.2958368660043287,4.192559609719056,3.154,8.577,3.6536507622301926,0.0,0.007730769230769231,0.1848603149231237,0.12724982105338806,0.2101552452390584,0.34868582198396325,0.13598778757437538,0.026161159564404804,-0.09281033511969486,-0.09429537453916537,5343.0,8.583729715216483,0.6875627001863904,0.4786663005652372,0.2273296703398228,0.14856410250416954,6.561022623945062,1,0,0,0,0,0,0.6931471805599453,0,0,1,0.17712611945323548,0.39797425075392073
2014,10303,3.0910424533583165,3.909158907813496,2.095,8.0,3.6070494358663034,0.0007369196757553428,0.003952380952380952,0.1191822195957814,0.08994631389422078,0.2689772471785545,0.37885127846328986,0.1901843745876804,0.08335659617987412,-0.1614943147476136,-0.04428579217024518,7111.0,8.86953877719374,0.6784513958846219,0.4898061975545716,0.2411060981452465,0.14740422496921382,6.561022623945062,0,0,1,0,0,0,0.6931471805599453,0,0,1,0.23665073059053263,0.39264287883877547
