ward,disadvantaged,index_change,t1_index_perc,t1_age_perc,t1_edu_perc,t1_income_perc,t1_house_perc,t2_index_perc,t2_age_perc,t2_edu_perc,t2_income_perc,t2_house_perc,count_listings,count_reviews,price,bedrooms,star_rating,review_rating_location,review_len,location_words_perc,sent_comp,sent_comp_location,lda_1,lda_2,lda_3,lda_4,lda_5,dtv_1,dtv_2,dtv_3,dtv_4,dtv_5,dtv_6,dtv_7,dtv_8,dtv_9,dtv_10,dtv_11,dtv_12,dtv_13,dtv_14,dtv_15,dtv_16,dtv_17,dtv_18,dtv_19,dtv_20,dtv_21,dtv_22,dtv_23,dtv_24,dtv_25
E05000267,True,7.7825159914712145,29.42430703624733,68.23027718550107,45.84221748400853,20.895522388059703,21.53518123667378,37.20682302771855,68.44349680170576,42.43070362473347,32.62260127931768,28.997867803837963,26,557,69.5,1.5,95.0,9.461538461538463,23.101923076923075,0.20490164099260533,0.8499492307692308,0.892895786516854,0.1651257154478047,0.2038083852501586,0.10266866902820766,0.4012219448914178,0.1216535357095731,-0.030389685828301413,0.1858805779206495,0.17000084171349256,0.06651131382736472,0.1198416522864136,0.026921907716090432,-0.10142169843903293,-0.047976867469529116,-0.16191870834759006,0.07136881740376479,0.09178346827706824,-0.09789111173841564,-0.06359673276668988,-0.1623206314057685,-0.025206162607943186,0.10677923386647308,-0.16265912968754911,-0.01501944991715181,0.007670340812854613,-0.07255268137450913,0.04110772460988369,0.04612035687745307,-0.008442490842571714,0.02597945240032949,-0.05142218789951585
E05000525,False,-4.371002132196168,94.77611940298507,75.69296375266525,89.97867803837953,70.36247334754798,76.43923240938167,90.40511727078888,28.144989339019194,89.97867803837953,83.36886993603412,95.73560767590618,36,507,98.19444444444444,1.6944444444444444,95.22857142857143,9.571428571428571,21.959830866807607,0.182334621611878,0.8519228329809726,0.9010884745762712,0.09929925375017504,0.16955141016689718,0.19016898021566628,0.4129313710706808,0.122603447180454,-0.05340602870719964,0.17299579852660596,0.16784394287157714,0.06624633082236413,0.10635371772960284,0.02803106397551206,-0.12377359486053585,-0.05643090724901505,-0.15515927136944602,0.057650182691272776,0.09465028460843422,-0.12745912797231204,-0.08054804659399832,-0.13519157499865478,-0.024332144621278,0.09843088867999053,-0.1473349129685632,-0.008538388905566319,-0.022966973299833004,-0.07250636377633721,0.04190132026727967,0.036852100177928435,-0.013136670061883795,0.03373873741014016,-0.06334777014038621
E05000272,False,-10.767590618336882,97.22814498933901,92.11087420042645,92.11087420042644,76.65245202558636,59.59488272921109,86.46055437100212,70.36247334754798,82.30277185501066,85.07462686567163,46.268656716417894,63,1258,87.22950819672131,1.3114754098360657,95.28333333333332,9.816666666666666,23.711169284467715,0.2173123606408608,0.8730993019197207,0.9026810578105781,0.09689498315996004,0.1503623786486399,0.21869258512052045,0.3822232858841852,0.146101425152376,-0.05352903739898415,0.18679373593273896,0.16194206357485189,0.03408607975369265,0.11572746080434786,0.023559684083322336,-0.1176249827155181,-0.05451169015132062,-0.1487859982246879,0.07300596882799035,0.08681692990555061,-0.1039236374144027,-0.08725274009402535,-0.13142648363198398,-0.01332417233298731,0.100240742497163,-0.15565201088299133,-0.001979694790883907,-0.027740249384672462,-0.06520016369969384,0.04468933107814123,0.04677048352341587,-0.014591309147477343,0.03195169602133119,-0.054543390522676836
E05000489,True,11.087420042643922,1.7057569296375266,52.45202558635395,8.742004264392321,2.9850746268657105,4.477611940298502,12.793176972281447,70.14925373134328,22.38805970149255,12.793176972281444,3.411513859275061,24,435,46.56521739130435,1.2608695652173914,90.65217391304348,8.73913043478261,21.88586956521739,0.19879786695375795,0.8054828804347826,0.8336128205128205,0.13165259819336073,0.25745768965798954,0.09909734861044538,0.3362148584236148,0.17043903239233338,-0.015142752580568018,0.16420124957727714,0.15170794041541344,0.0787321095702717,0.0930066945508335,0.017329373608528997,-0.12323676482533895,-0.03902880598038989,-0.14487941725225106,0.06881554305879906,0.10010233773272888,-0.0834909296023872,-0.05497218387703786,-0.14662057393212782,-0.020563799330177608,0.0861547591861302,-0.14255792898146194,-0.017526830611487916,0.02234412879189894,-0.053962387313177984,0.031503096676992165,0.05184876022015132,-0.014082077758955522,0.016555918332691686,-0.062127166971668375
E05000369,True,23.667377398720685,26.652452025586356,70.14925373134328,20.46908315565031,13.219616204690837,44.98933901918976,50.31982942430704,92.96375266524521,30.063965884861403,17.697228144989353,65.0319829424307,96,1420,95.10638297872343,1.3297872340425532,92.92391304347828,9.549450549450553,25.403590944574557,0.20423303736099266,0.8997513661202188,0.9216257046223224,0.07965442885417175,0.2003999930994758,0.2123311313187629,0.37573537422208864,0.12564091506842334,-0.04178309354577577,0.19951864976661648,0.16333884384976025,0.050368586806038784,0.10830254375239473,0.03238563410257833,-0.11180778399914933,-0.04016929442480288,-0.16754455865992585,0.07750231451803406,0.0871949678321194,-0.13141048802605412,-0.08751029248725514,-0.1416133956134517,-0.016945568490613492,0.09870752791592524,-0.17021062060367972,-0.016202459750463867,-0.02095211253992764,-0.058835645742870216,0.0329373054773612,0.05003499004803767,-0.0027824983381456586,0.021632659896948483,-0.08555288815287987
E05000209,False,1.2793176972281444,53.731343283582106,21.108742004264396,69.5095948827292,54.58422174840085,63.00639658848614,55.01066098081024,43.92324093816632,64.81876332622602,64.81876332622602,43.92324093816632,16,260,37.6875,1.0625,94.4,9.4,23.88412017167382,0.17185888239905092,0.8852824034334764,0.9046922480620154,0.12673809279012194,0.11412466918577965,0.11069937064332384,0.4995334010027637,0.1432067223708645,-0.015000089135019972,0.2212646099920645,0.15855342560385802,0.08148699815439005,0.11386950057781353,0.052354915699874834,-0.10911942955607133,-0.034741874489445615,-0.1782850755814287,0.0821616779698075,0.09822695658296396,-0.09193332413388336,-0.07194120335430626,-0.15032963167682145,-0.051111971838684565,0.11926845374842905,-0.16183004671230095,0.007448189025817243,-0.025460541863748885,-0.09740821678039534,0.049735861668031456,0.026360985866943656,-0.01494044599368371,0.02618935002591621,-0.011603428142309156
E05000375,True,13.859275053304904,24.520255863539447,68.01705756929637,25.79957356076757,7.249466950959487,43.39019189765458,38.37953091684435,91.68443496801706,35.18123667377398,17.91044776119405,30.2771855010661,106,2726,72.3529411764706,1.196078431372549,94.05102040816328,9.693877551020408,24.91530398322851,0.2378925859200764,0.8765576100628929,0.8995178870877586,0.15224869819494666,0.21559532828340053,0.12967533759062086,0.36854391927856256,0.12809525764814775,-0.03458000896837495,0.1950541557994182,0.16540881352483508,0.0607325664718516,0.12366367564497582,0.022714998269274502,-0.11699912056688805,-0.04037940026065912,-0.16198131658289502,0.06996491814695545,0.08258355889847735,-0.09056410199653336,-0.07118366297821449,-0.15677674129458616,-0.015241754046333229,0.07953877667835435,-0.16106383083578574,-0.020279373661454943,0.015728275328828218,-0.05182666330267841,0.01427843822508614,0.06464911319337521,-0.009165419410860246,0.037218772787053454,-0.08360979579313682
E05000137,False,6.823027718550107,55.437100213219615,48.400852878464825,75.47974413646055,42.217484008528785,44.243070362473354,62.260127931769716,30.06396588486141,62.26012793176971,47.334754797441356,93.60341151385927,50,998,127.22916666666669,1.9583333333333333,95.10638297872343,9.702127659574467,27.236693091732732,0.21013788814017,0.891993771234428,0.9274768,0.08997398781530044,0.1588535377806388,0.26224588879963145,0.35542269924704073,0.1275993779360708,-0.05526504628185253,0.1864167632965428,0.17340541782877006,0.04401657676755962,0.11062406849773708,0.0479260634203491,-0.13378152520610584,-0.04636827690680701,-0.16815500991790222,0.0629527094741779,0.08446408737584525,-0.12654499579927675,-0.0938112786801123,-0.14217915923225494,-0.035588386082984154,0.1106287952535443,-0.1770969775698115,-0.009981823537318356,-0.02704071924058414,-0.05908516128332919,0.04237889685901871,0.06394488459248238,-0.014880611146270218,0.033164524248922994,-0.07560197694471928
E05000630,False,-11.087420042643929,92.11087420042645,71.00213219616204,82.94243070362474,86.35394456289978,58.955223880597025,81.02345415778251,53.731343283582106,60.98081023454158,83.58208955223881,72.28144989339019,52,564,110.68,1.44,91.68,9.82,28.871485943775106,0.26541991483007193,0.8549381526104417,0.9129641463414634,0.15133204992980245,0.24155734365536685,0.22546908146249184,0.2179159776879901,0.1584778767318491,-0.05843840108344697,0.19228650053942486,0.1660954541104554,0.02319567687795441,0.10939013144799907,0.01253705440651547,-0.1313980746333792,-0.041086005420755065,-0.15453901871324452,0.04709981766963718,0.07325891335974036,-0.09629897059368747,-0.08626537123799276,-0.15599631626709706,-0.003000005081837544,0.0939154488520896,-0.1801523154998389,-0.0284738487036272,-0.007451232966647136,-0.04890838697686863,0.026075235597149242,0.0801572860085338,-0.02696860997154972,0.0675877699468109,-0.0929822750133252
E05000061,False,-1.5991471215351822,88.05970149253731,71.42857142857143,85.82089552238806,70.14925373134328,63.965884861407254,86.46055437100212,57.14285714285714,90.19189765458422,77.39872068230277,59.27505330490405,17,432,47.411764705882355,1.1764705882352942,94.88235294117644,9.588235294117649,19.486842105263158,0.2024599749802001,0.8736334210526316,0.8968924778761062,0.12140847770742287,0.160045141131176,0.10428649065770994,0.5022212602492225,0.10741166835895886,-0.027973488650145317,0.2129123787254732,0.15166268618164686,0.0723123254263651,0.11004464903105003,0.02796800589429423,-0.12261599778032276,-0.04165796441965013,-0.1738385281157925,0.10683750351737743,0.0854522084665644,-0.07435940392104767,-0.06823962024733958,-0.15989200275599666,-0.03678314067673407,0.1193690490921175,-0.1392827071409556,-0.01085483395024647,-0.01621213094032627,-0.08683424594041993,0.046581283984721125,0.01982675925920424,-0.01048362374069831,0.039931608374861656,-0.05675409601591176
E05000468,True,-2.985074626865675,33.68869936034116,33.68869936034116,21.002132196162037,42.85714285714286,65.35181236673773,30.70362473347548,33.475479744136464,17.057569296375263,31.769722814498934,71.21535181236673,12,121,44.91666666666666,1.25,91.5,9.083333333333334,19.714285714285715,0.13348399187270474,0.81940625,0.8739960000000001,0.08137849557845454,0.2818569272640161,0.06809759842664269,0.37641045194219,0.18837419831626384,-0.029556455522262173,0.17534482264142884,0.17648934579587408,0.05198698008254204,0.10741619781973506,0.033321530126808545,-0.1288149780890048,-0.04057696296305429,-0.14678733296308824,0.08008414476561095,0.10645665543519756,-0.09696465500331083,-0.05442042739325968,-0.16470921115667028,-0.041215762986602,0.11773504196961378,-0.1424867195211326,-0.011547316655196479,-0.006254584817984973,-0.05428154115569279,0.04098663564387347,0.04289543795312056,-0.02594455646924741,0.02467961382925361,-0.03569246157738753
E05000492,True,32.19616204690832,10.874200426439232,67.16417910447761,14.712153518123671,2.5586353944562745,17.484008528784642,43.07036247334755,99.57356076759062,47.54797441364605,38.80597014925373,2.345415778251592,112,1398,82.77477477477476,1.4414414414414414,94.08333333333331,9.504672897196262,22.875,0.2301412611581196,0.8336706730769231,0.8890743162901308,0.16918617711426354,0.21517849535657427,0.13679328239791524,0.32777722089070804,0.146230017685015,-0.045835833762556635,0.1521757237954798,0.14972922070062802,0.0773359148714194,0.1009363623192584,0.008232987559538812,-0.11522820834090032,-0.04318040142900897,-0.14569592196013942,0.05809850738553043,0.08994202236797906,-0.10596906368095332,-0.06304320216783638,-0.15056468304087153,-0.01768323923330429,0.09929478554863053,-0.1532853018944036,-0.02199295613454757,0.016677556990100876,-0.0615572600231994,0.004743742567835596,0.04839095753490815,-0.023674000358001792,0.05312626692135288,-0.07647826025147599
E05000176,False,-29.957356076759066,76.11940298507463,78.67803837953093,69.5095948827292,52.665245202558644,63.00639658848614,46.162046908315574,46.055437100213226,59.70149253731343,42.217484008528785,47.97441364605544,27,475,62.0,1.48,95.04,9.44,23.62217194570136,0.1448469431184604,0.8876651583710408,0.9024973214285714,0.09232823576196623,0.12147479870133272,0.08286524720371984,0.5353459777811972,0.16292179684993302,-0.010748173075058336,0.2011887884021387,0.16928969710281466,0.06309437631614657,0.10498079270513187,0.049376204686712916,-0.12704089145140293,-0.029027664866754087,-0.1739480235072367,0.09470796480954506,0.1039853588875085,-0.08459584401101712,-0.059952334388483436,-0.16591772382838724,-0.04265328446454242,0.1210508329086759,-0.15055862501552286,1.6793805708933822e-05,-0.01836279683853858,-0.06542234277938455,0.06471197711258002,0.03895196586947917,-0.019153950378515788,0.01863305571201817,-0.04519067098685789
E05000274,False,6.823027718550107,82.94243070362474,57.9957356076759,92.75053304904051,71.85501066098081,54.47761194029851,89.76545842217483,35.18123667377399,96.80170575692964,86.56716417910448,75.47974413646055,35,638,76.42857142857143,1.5142857142857142,95.85714285714286,9.742857142857142,24.94957983193277,0.1936477866002684,0.886961680672269,0.9144722222222224,0.08517671482903617,0.16009248504023846,0.2073160544601308,0.4308517659990853,0.11073702426173357,-0.05439944687339051,0.20050666854636612,0.17329176736627744,0.04485354654445947,0.11303627294382596,0.04495281055792207,-0.11725458482342985,-0.053134382748193716,-0.16718634095105553,0.0914307500975316,0.10237692778311552,-0.1320317034732879,-0.09336331735253567,-0.15043172649559838,-0.03665493970258482,0.11173745786170516,-0.1656853056359183,-0.013370425001147766,-0.03902683307224994,-0.09415366117817547,0.07340258664366918,0.03582482394586736,-0.012221327968584493,0.02430858096976553,-0.05472145059998069
E05000645,False,14.072494669509597,67.80383795309169,86.35394456289978,45.202558635394446,86.56716417910448,25.15991471215351,81.87633262260128,78.8912579957356,83.58208955223881,57.78251599147121,53.09168443496802,78,2068,132.42857142857142,1.4025974025974026,94.01315789473685,9.894736842105264,22.677601809954748,0.2490978965437693,0.8634726244343891,0.8924142319277109,0.12757000767276094,0.23238201448124965,0.1695697810753708,0.32874091466303024,0.13660431239907778,-0.050575685696009516,0.1733151458125469,0.16483089949427546,0.04388559467413178,0.09804521766834293,0.02186899525653586,-0.116913150521979,-0.0461704590654039,-0.1464069759812903,0.06432381039228538,0.0877895381066605,-0.1038929132260506,-0.08686487524987344,-0.13094961471987893,0.003888545964882189,0.07697064668394378,-0.16739093927046014,-0.01469929935446011,0.01345637640656708,-0.052170160115870064,0.015272084716393053,0.06647594333959839,-0.008065677728953077,0.04449706031115402,-0.08351838252653426
E05000255,False,15.138592750533054,70.57569296375266,90.19189765458422,57.995735607675904,53.304904051172706,50.31982942430704,85.71428571428571,87.42004264392322,70.36247334754798,63.113006396588496,61.833688699360344,77,1543,90.43243243243244,1.5135135135135136,90.85915492957749,9.408450704225352,22.620715350223552,0.22517431923051412,0.8402464977645305,0.8736287418655098,0.1487966566485382,0.2422794185317886,0.11646402176974782,0.3333861205474253,0.15383222892508466,-0.040135103298339934,0.16035375908434762,0.1614968602229538,0.052730226261102214,0.10934065276151037,0.015714148019935845,-0.11692566889933373,-0.04898312670567688,-0.1524161819502886,0.06787625723232164,0.08324685326931203,-0.08881335352958998,-0.07450022873376398,-0.1525569162005784,-0.005729886720569823,0.08095831778175447,-0.15238190595433254,-0.018198400743868408,0.013276786754095521,-0.05896381088664473,0.013955991230371124,0.055395275194531184,-0.019110429098892257,0.04477947812280448,-0.053545139153245866
E05000453,True,19.61620469083156,30.49040511727079,73.13432835820895,28.038379530916842,24.30703624733475,32.62260127931768,50.10660980810235,83.36886993603413,50.746268656716424,32.40938166311301,38.59275053304904,89,1350,73.27906976744184,1.4418604651162792,93.55294117647058,9.345238095238095,23.451013513513512,0.1949642502455368,0.8782869932432431,0.9145766013071897,0.13922797998639982,0.17722345522299685,0.14092636780539602,0.4142216040345375,0.1225460366545736,-0.03518434138051226,0.19771308709282864,0.16450279739596274,0.0620538078000135,0.12199682187540906,0.028601237229788638,-0.09748830517612472,-0.046948200376465216,-0.15352129219256214,0.07151411814020077,0.09125421122644184,-0.10066811617936176,-0.08170087081929818,-0.13931340345210186,-0.022190293656127028,0.09788442113756753,-0.15353328164144694,-0.0036976613821499186,-0.009574241398978127,-0.06683484636102327,0.03285275050497935,0.04932237709316404,-0.0033735041452510398,0.02721217507376029,-0.05242198644311208
E05000423,True,28.997867803837966,47.12153518123666,88.48614072494671,40.29850746268656,32.83582089552239,29.424307036247342,76.11940298507463,88.91257995735607,62.4733475479744,44.562899786780385,65.45842217484008,122,2091,73.36666666666666,1.5166666666666666,94.82203389830508,9.432203389830509,25.109656301145662,0.2045434045934232,0.8692294053464267,0.9125165861513688,0.11794631031127945,0.17551624644507055,0.1869884862305888,0.3745667136660932,0.1392882478261337,-0.01599818109747601,0.19827221503201947,0.17759497604043,0.053646839950856035,0.10965493541887024,0.03545097003826446,-0.11958017790239076,-0.049967385566576435,-0.16444768299588342,0.07471086473312925,0.09603698122969127,-0.09485951403504088,-0.08578862022771487,-0.13038844081929452,-0.037158554591322585,0.11299167895832887,-0.15647096083344145,-0.009360683699660298,-0.013940267308784532,-0.06509626791745922,0.050953695575072164,0.0425279978375978,-0.024476099878137262,0.018872785118311617,-0.06371233375454835
E05000632,False,17.057569296375274,77.39872068230277,89.76545842217483,84.00852878464819,79.317697228145,12.68656716417911,94.45628997867806,89.12579957356077,88.4861407249467,81.02345415778251,56.50319829424307,192,4225,164.69518716577542,1.4331550802139037,91.65775401069521,9.695187165775401,23.68680217578013,0.2768213205762021,0.8203893501288291,0.8601819303338171,0.11539372976180386,0.2769320715917874,0.16379519631180164,0.2657083012334279,0.17309248417956105,-0.04880899735427005,0.1677741506426784,0.1608565834229836,0.05003442680020597,0.09086786867401994,0.029413366562279112,-0.12017784710397747,-0.03859255037622157,-0.15539286483567352,0.0651502413845621,0.07427774153104949,-0.08839000741319565,-0.0715524433151236,-0.1562742926386831,0.008306198349589435,0.07734450945904453,-0.16065170286861144,-0.02446151946869064,0.02972814063969275,-0.044567677538540566,-0.006179745344788906,0.0724160821851838,-0.019087919288510908,0.04688830953273855,-0.09095264331393588
E05000105,True,-19.82942430703625,47.76119402985075,89.97867803837956,72.38805970149254,27.71855010660981,2.345415778251592,27.931769722814497,81.66311300639659,28.997867803837963,19.7228144989339,14.072494669509595,79,2273,47.620253164556964,1.0126582278481011,91.24675324675323,8.792207792207792,21.831374853113985,0.2541513823013696,0.8118698002350176,0.8417739344262294,0.1628870346116123,0.33344492548584204,0.1015081919962814,0.2426918465053153,0.1544283207754367,-0.022594342055710617,0.16478175236678685,0.15886563489688754,0.05681003862877788,0.09104384875490884,0.023989757642254368,-0.11037635291486003,-0.053227892615348125,-0.1625951618199081,0.0632147360988,0.08656427912240612,-0.07085670127395073,-0.05655051911051082,-0.14638327333599288,-0.012653869754431757,0.08021410031429999,-0.1512122962647227,-0.01371268043079733,0.039531935641098366,-0.05331719527823885,-0.007853214924341914,0.07312502676133856,-0.03576793996867881,0.032168980890587416,-0.059009264054194925
E05000623,False,17.910447761194014,80.81023454157783,99.7867803837953,49.14712153518123,66.31130063965884,57.0362473347548,98.72068230277183,99.36034115138592,83.15565031982942,76.54584221748401,88.05970149253731,89,1224,104.2696629213483,1.7078651685393258,94.24137931034485,9.581395348837207,24.501377410468322,0.2038364615069869,0.8514394857667584,0.9055603878116344,0.10162768759349956,0.1807829311897481,0.19061143830490426,0.3784213403823099,0.14323874641230366,-0.052751523391668095,0.1939051371185941,0.1717017929134266,0.0672290596491802,0.1052922637894458,0.04789395982449185,-0.12591242179763312,-0.04653532350759977,-0.16862138266494725,0.07726573186323192,0.10095318353444567,-0.11513861630661833,-0.08441322945354783,-0.15835622420708312,-0.02624465578855084,0.10189495992920976,-0.15551944964369066,-0.0027589076314825643,-0.008533816847732035,-0.06972811540563721,0.039818831694884205,0.04901391258069868,-0.023278455464368755,0.0415849735229909,-0.06999366147909955
E05000262,False,5.1172707889125775,61.40724946695096,86.99360341151386,51.066098081023455,41.791044776119406,46.055437100213226,66.52452025586354,78.67803837953093,60.554371002132186,39.87206823027718,61.62046908315565,94,1660,105.48387096774192,1.4193548387096775,94.12222222222222,9.422222222222222,22.688329839273237,0.2252008029410223,0.8459382948986723,0.8820637637637638,0.13074838676100048,0.2245701304347281,0.16225987556178947,0.3332427708519288,0.14423861241802458,-0.03939470444729611,0.17432731840545396,0.16095559261595466,0.05062380723242279,0.10407139406572896,0.021887192653343542,-0.12155795140062114,-0.05267151922968767,-0.14797688667409598,0.05802904583310173,0.08434746173666585,-0.09762476794956973,-0.07361677574251038,-0.14253053102786453,-0.014143780800391081,0.08330448469728187,-0.1513989001868363,-0.0322902682939907,0.010413453900140965,-0.059240202467401824,0.01967241873654745,0.05554573352180872,-0.021234003645409918,0.04637358764933195,-0.07732341299557527
E05000519,False,-15.991471215351815,77.18550106609808,20.042643923240934,95.0959488272921,67.91044776119404,82.72921108742004,61.19402985074627,5.756929637526653,73.34754797441364,73.77398720682302,77.39872068230277,24,369,90.58333333333331,1.75,94.2608695652174,9.565217391304348,22.239436619718308,0.17887595752578753,0.8730504225352114,0.8957410138248848,0.09798650244696876,0.12678064154592195,0.20481925727143674,0.4427100475720117,0.12222033856882596,-0.049879676816840725,0.16539421288549086,0.17083868269192082,0.03096347380016314,0.11791012649527673,0.034433238685514754,-0.12349221588073064,-0.06440909795084325,-0.14035668534318535,0.06277840853780246,0.1129493057245756,-0.13169455414926498,-0.06515877914752706,-0.12910169039288874,-0.0337275082141966,0.1313169545579282,-0.1341005637609272,-0.0050572383243748,-0.05022474977869908,-0.0680970818250117,0.05394157371934648,0.011174129416164287,-0.01897086288524188,0.037143604030228435,-0.0421308710502172
E05000141,True,22.60127931769723,29.85074626865672,78.25159914712154,50.53304904051172,21.1087420042644,7.462686567164212,52.45202558635395,72.92110874200426,36.67377398720682,36.67377398720682,64.17910447761193,121,3717,112.025,1.3666666666666667,89.76068376068376,9.735042735042734,23.977084659452572,0.2585095490584267,0.8259746339910885,0.8558068979427187,0.16662561757914499,0.28527645529310064,0.12691044635160156,0.23752938956585445,0.1783884207194613,-0.0471120032554266,0.16795626847739767,0.18154785214429567,0.05414380141126384,0.10721610017241033,0.014686163125991724,-0.1344766216709294,-0.030175346528197783,-0.15463691441651836,0.07094125613639278,0.07109298292037045,-0.08844971855757623,-0.06713990616556892,-0.1611677206136743,-0.0013047615720451107,0.07730104876977971,-0.151714866359374,-0.022653810943366725,0.0215095384832468,-0.03835360343136295,-0.0004944908005900478,0.0712342119828587,-0.015048679640121172,0.05527226168685796,-0.09831631708994258
E05000377,True,26.865671641791053,22.38805970149253,86.78038379530916,15.991471215351808,14.285714285714292,20.14925373134328,49.253731343283576,95.0959488272921,39.23240938166311,14.17910447761193,55.22388059701493,120,2195,76.34188034188034,1.2564102564102564,94.0603448275862,9.525862068965518,25.417266187050362,0.21068323408963768,0.8896694758478931,0.9224365079365078,0.09950957980192623,0.19258821245908875,0.22037368584931555,0.3443076109584471,0.13713514924677278,-0.035486804066439434,0.20690555358482046,0.16304605777394335,0.05764193322570187,0.11026237168282804,0.030644458704098317,-0.11489698291762615,-0.050188860099745686,-0.16515151682549814,0.07213486294650481,0.08434852851064323,-0.10702573439571512,-0.08691583951354412,-0.14302560084141738,-0.022899298697260703,0.09316831537054142,-0.16797377314489864,-0.015438388379424463,-0.005501700677581247,-0.054594946161674,0.028479978504363006,0.05244990414527791,-0.01210899632013432,0.029667447590876982,-0.08296801154918103
E05000032,True,-20.255863539445627,26.865671641791053,63.53944562899787,21.53518123667378,8.315565031982942,57.0362473347548,6.609808102345418,61.19402985074627,10.660980810234548,3.624733475479715,0.4264392324093791,8,55,41.75,1.0,87.5,8.125,20.52173913043478,0.14829090420498622,0.6720521739130434,0.7948722222222222,0.07645143795272577,0.2565409899689257,0.1412352376576999,0.2728774481979401,0.2478527326501258,-0.004466630425747061,0.16177232053292834,0.15061465727479156,0.06850247231119758,0.10051749008910164,0.029528064000339287,-0.09881641163551452,-0.023715734456503844,-0.1570949150229116,0.06653021723278747,0.08147883192514596,-0.08172002923168728,-0.06654200834505583,-0.16136373367929913,0.0018733815269787687,0.08410165399191498,-0.0972634525058548,-0.017502239540867184,-0.005549835172765282,-0.03852635487450955,0.014910122728906572,0.08100305692009302,-0.015751427748119055,0.0253602334794224,-0.06470834023481152
E05000636,False,3.1982942430703645,71.42857142857143,90.8315565031983,80.38379530916845,73.88059701492537,7.462686567164212,74.6268656716418,82.51599147121536,64.17910447761193,68.33688699360341,41.36460554371002,203,4533,163.75124378109453,1.6169154228855722,89.64,9.757575757575758,24.463909581299767,0.2864662808803763,0.8079975083483175,0.8520862246540071,0.1414642172425147,0.2618481545052865,0.16593799564457287,0.2358918923316698,0.1898235137599016,-0.06407553825992192,0.16171952355200606,0.17115928969579114,0.03793681755961428,0.09868269358432548,0.016706485738748132,-0.13628531769737326,-0.03652349941154087,-0.15341289730083435,0.06628093929926443,0.07483040686474875,-0.08775164491592657,-0.0663947614479866,-0.16233949519942292,0.004741272619265419,0.07741746940366102,-0.15996954886088607,-0.028257472577552126,0.01945755459241766,-0.05197001848612102,0.0073271864866497095,0.06994055698294012,-0.03289555126352973,0.05933427762279996,-0.07686840272615038
E05000259,False,1.492537313432834,92.32409381663112,72.92110874200426,62.15351812366737,94.88272921108742,69.9360341151386,93.81663113006395,36.886993603411504,91.25799573560768,90.6183368869936,91.68443496801706,38,741,95.81578947368419,1.6842105263157894,96.43243243243244,9.756756756756756,24.07225433526012,0.18644275192777046,0.8855001445086705,0.9222188679245285,0.0932337948218031,0.1463781287637943,0.1623920082811783,0.4745827161120197,0.11759813643205975,-0.0396105392905934,0.2082377294572393,0.1600495599880828,0.04823018220097087,0.1010203932133043,0.02975753034380732,-0.11475825414695436,-0.05774959724385027,-0.16197446826916906,0.08468620980125979,0.10471867780193402,-0.12534248654937874,-0.08431751344571996,-0.14548589999019035,-0.010185544313130276,0.11031153467261756,-0.16779028281745784,-0.0027509059060436963,-0.040324600136450575,-0.07311194010690929,0.04905379294982043,0.02946468415610207,-0.008065878240214297,0.021983534635840025,-0.04791296283019093
E05000649,False,21.64179104477613,67.48400852878464,80.17057569296375,68.55010660980811,69.9360341151386,24.30703624733475,89.12579957356077,84.86140724946695,79.53091684434968,78.03837953091684,47.54797441364605,298,9128,211.43434343434345,1.3535353535353536,92.4135593220339,9.915254237288137,23.570712764624826,0.2765011070558486,0.8368649755730929,0.8637460972680876,0.07562377431398308,0.2859833664632377,0.21652182848727647,0.2376175740095361,0.1789148299579526,-0.05765792409234431,0.17259057418840806,0.17705096894346067,0.04898459603823325,0.09583332017634104,0.01842586708524338,-0.13842775126791426,-0.028211793875713174,-0.16466728353058338,0.0503215728947245,0.05232832054136688,-0.10352125690744644,-0.05749053831530378,-0.13583378054529105,0.02788912043582169,0.08711961875631524,-0.16080596446064915,-0.024802089935646063,0.017847036895245583,-0.02280142202172034,-0.010916536071754857,0.08075048672343436,-0.006548890290780904,0.04257463374253937,-0.14307377880027808
E05000443,True,18.33688699360341,5.756929637526653,58.63539445628998,0.8528784648187582,9.1684434968017,17.697228144989353,24.09381663113007,84.22174840085287,33.26226012793178,3.83795309168444,16.63113006396587,67,1376,56.81818181818182,1.106060606060606,93.73846153846156,9.215384615384616,21.15391539153916,0.20720612853000728,0.8138205220522052,0.8484948539638387,0.13947171198403668,0.3109303680646739,0.06716889876815299,0.3211101004627511,0.15679781631718312,-0.009959319676000132,0.17577891335734622,0.16228534722437496,0.07922596621942211,0.10109546261762656,0.016090801313825866,-0.11393994344646195,-0.0492464056647898,-0.1412183166939252,0.07479616535788118,0.09179751188064124,-0.0600352606452525,-0.04316599788836855,-0.15204944986339122,-0.015600010822817888,0.07157755977650505,-0.1388889250879299,-0.030300916061243844,0.044151712495597455,-0.06476714463054332,0.008558033795921575,0.05923499502205722,-0.023713352748666577,0.0265664397688774,-0.08310077820622054
