zipcode,disadvantaged,index_change,t1_index_perc,t1_age_perc,t1_edu_perc,t1_income_perc,t1_house_perc,t2_index_perc,t2_age_perc,t2_edu_perc,t2_income_perc,t2_house_perc,count_listings,count_reviews,price,bedrooms,star_rating,review_rating_location,review_len,location_words_perc,sent_comp,sent_comp_location,lda_1,lda_2,lda_3,lda_4,lda_5,dtv_1,dtv_2,dtv_3,dtv_4,dtv_5,dtv_6,dtv_7,dtv_8,dtv_9,dtv_10,dtv_11,dtv_12,dtv_13,dtv_14,dtv_15,dtv_16,dtv_17,dtv_18,dtv_19,dtv_20,dtv_21,dtv_22,dtv_23,dtv_24,dtv_25
90019.0,True,11.929824561403509,36.49122807017544,81.40350877192982,45.26315789473684,20.350877192982455,25.26315789473684,48.42105263157895,81.40350877192982,55.78947368421053,30.175438596491237,31.929824561403517,927,18980,106.39003250270856,1.262757871878393,4.7015503875969005,9.29803328290469,22.377868899140047,0.18884428903815226,0.821706526567572,0.8639012983571805,0.10278705239465262,0.0730163875736648,0.1738308535713124,0.38096489861405575,0.2643754609474192,0.0797272947950056,0.06674917810361225,0.17038842461980372,-0.03891608950250816,-0.1197328735492179,-0.020860193450860046,0.0685708290354062,-0.0150878252747461,0.18147368977354172,0.013282902053065204,-0.10777034424527834,0.017305466208838882,0.031237254442622143,0.025313365771168567,-0.14825587127616424,-0.029918954646297895,-0.044322582304546006,-0.01012565523445773,-0.04711614549419276,0.08464068434005201,0.15346934553680722,-0.21384273910444296,0.10642880782431367,0.029155816200809037,-0.005592367422285713
90247.0,True,-15.438596491228068,32.982456140350884,75.08771929824562,31.2280701754386,28.421052631578952,29.824561403508767,17.543859649122812,51.57894736842106,31.929824561403517,21.403508771929825,17.543859649122812,1,6,80.0,1.0,4.5,7.0,17.5,0.14909012028716778,0.4675666666666667,0.3688666666666667,0.1404658891260624,0.03152400332813462,0.4132748305176695,0.3923535235226154,0.015526351053267716,0.08239615770677726,0.02976287653048833,0.12665874868010482,-0.043982003815472126,-0.11998945909241834,-0.03805397134662295,-0.06269364825372274,0.11091972903038064,0.21273987740278244,0.00245166895911098,-0.06312587663220863,-0.003335451552023491,0.09080084941039483,0.02442703546451715,-0.17723890766501427,0.008956749729501709,-0.030912591144442562,0.06245792874445516,0.0172462662255081,0.14286055664221445,0.07514024277528128,-0.26392538597186405,0.15339687218268713,0.0369238673010841,-0.012932876124978064
90068.0,False,-0.701754385964918,96.14035087719299,97.89473684210527,90.87719298245615,69.12280701754386,68.7719298245614,95.43859649122808,94.38596491228071,95.78947368421049,81.40350877192982,63.157894736842096,1644,34739,204.59329268292683,1.4596577017114911,4.745800671892497,9.75,24.55753147549893,0.19611940690540272,0.8345449986413453,0.8735265688527489,0.164346757954517,0.07353867716573932,0.1418505090349189,0.32946544023653745,0.28545048915042426,0.055812369247519714,0.05924926189042753,0.18058487792454944,-0.04233338291290015,-0.10951889732552343,0.008695167264619169,0.08219517928044298,-0.020474977805206518,0.19513038844371125,-0.0007401399277521838,-0.11314932424327505,0.039855701250319335,0.041150605833981835,0.012493381753801823,-0.1399053116639784,-0.03763993562999387,-0.01565166539891157,-0.0013294174424981812,-0.06086416428659445,0.08297480707958979,0.15841394054701954,-0.2360603365754899,0.09775797033289342,0.04636175924195072,-0.01270059011830508
90069.0,False,1.4035087719298218,98.24561403508771,96.49122807017544,90.52631578947368,84.56140350877193,80.70175438596492,99.64912280701756,96.14035087719299,88.77192982456141,90.17543859649125,87.01754385964912,341,4703,616.9823529411765,2.3294117647058825,4.730538922155689,9.822429906542057,23.204149194438315,0.177149446356361,0.8119474729640256,0.8840987550347857,0.10881495526148023,0.09460790406339507,0.12483757385592295,0.3655576170347113,0.3012933826168144,0.04563500560586475,0.06760282578423825,0.17446661918931045,-0.025075046139177395,-0.12344816446815125,-0.0004976621188072991,0.08379826675382468,-0.030367454691094708,0.1830567536307673,-0.010916944747539886,-0.12680538922068066,0.03825855982931392,0.03741388783735725,0.014876017374193575,-0.1315794980422936,-0.02280040471717188,-0.012923647593658398,0.013249006055691615,-0.07318745215978029,0.09031086878562067,0.16356940476756096,-0.2579348662614641,0.09166489851885933,0.05700928695837571,-0.02356419713758856
90026.0,True,32.982456140350884,31.2280701754386,87.36842105263158,42.80701754385965,15.43859649122807,13.68421052631579,64.21052631578948,96.49122807017544,66.3157894736842,39.29824561403509,31.578947368421048,2212,56602,119.93834995466908,1.239835541343079,4.780979827089337,9.658519553072626,23.63315346191709,0.21829348398200926,0.8640873372953658,0.8948111688640974,0.13813836370847876,0.06013072072405212,0.13140520617401424,0.3454971433158831,0.3191151935433508,0.08276599703015011,0.07276947879763218,0.1991051768042308,-0.04581311343130652,-0.11795866922139353,-0.017175606604529305,0.08373086790484814,-0.022685173972951563,0.1735550460602258,-0.010751427759014531,-0.11329641209238465,0.037430634405691984,0.030742600304539437,0.006714342307691727,-0.15695938827922834,-0.03502670589528798,-0.010103664986247958,-0.017858464370312733,-0.06745869435276536,0.0708905586908838,0.16566431909212395,-0.2208926828171246,0.06930920097391492,0.033652409320310515,-0.014596214589493875
90028.0,True,19.649122807017537,41.05263157894737,99.29824561403507,57.54385964912281,10.87719298245614,16.491228070175442,60.70175438596491,99.64912280701756,72.63157894736842,18.59649122807017,29.12280701754386,3214,81478,128.20911360799002,1.0397994359135068,4.620887337986042,9.609184171958963,22.25106238313785,0.2432052923904645,0.7910974646635024,0.8420981183990155,0.18412278043379096,0.08886334702939681,0.17475472767847147,0.4267639817209703,0.1208298137511769,0.07758659731523293,0.06115102956733508,0.15630028440298974,-0.025994995338933128,-0.10193465233289956,0.0042544835468854144,0.04938594014334487,-0.023731761135834625,0.1987001991789616,-0.02628912377030718,-0.0925281817314973,0.02720663288722829,0.0353492188988106,0.023257591371330214,-0.1303741499580444,-0.02016776125639887,-0.018770319080993098,-0.0011254161465214343,-0.015329786264862156,0.10917094736005034,0.13496863607651866,-0.2269146554406329,0.10215499899670913,0.02756012391240653,-0.017160646547215348
90042.0,True,12.456140350877195,32.280701754385966,76.49122807017544,34.736842105263165,30.175438596491237,21.05263157894737,44.73684210526316,86.66666666666669,42.10526315789474,36.14035087719298,27.36842105263158,538,12757,100.47947761194028,1.2835820895522387,4.8353846153846165,9.483375959079284,24.059616634178038,0.1789530103698658,0.8648095191682912,0.8964955622071836,0.11440981185602908,0.06621672845086418,0.13426547365278535,0.3102729181909439,0.3694043676436971,0.07599030205040416,0.06335318827048401,0.19237745165913167,-0.04961870782899419,-0.11954329608049034,-0.016274887865486257,0.09558095439897182,-0.011746654496842542,0.17399430555521928,0.021627625125516862,-0.12244546819179898,0.030806099603567783,0.030147690625898286,0.004801357463612069,-0.1717554571597006,-0.04033595662879908,-0.02605468922210843,-0.02060745160030735,-0.07522798670495748,0.06852633570125961,0.16783271097536356,-0.2153402414075369,0.07535330881971801,0.03396709577917832,-0.015394357939631212
91401.0,True,5.6140350877192935,46.842105263157904,82.10526315789474,53.68421052631579,29.12280701754386,30.52631578947368,52.45614035087719,82.45614035087719,54.38596491228071,32.631578947368425,32.631578947368425,218,3612,120.70642201834862,1.3715596330275228,4.765217391304348,9.479166666666666,21.768225384838804,0.145239547849982,0.8158184432181238,0.8568818330605565,0.08370539468948167,0.07512071155035457,0.16613673425414535,0.3801608483277039,0.2901002267305801,0.07979781904331781,0.053740199824059434,0.16897941078666304,-0.031049483360178088,-0.12577117898639342,-0.016844476606818686,0.08952970290924467,-0.021543692663759183,0.17937306521065471,0.01827428863452713,-0.1119384061525383,0.02448013509413513,0.018053171612189483,0.02216640902418592,-0.1456829820555166,-0.0359101879537552,-0.050870043248348346,0.002388604381491093,-0.058719870880248576,0.07732456615396538,0.15551022746127652,-0.1993302861910788,0.11094501354392686,0.035620795232049245,-0.009051634425721232
90065.0,True,8.070175438596491,35.43859649122807,79.64912280701755,38.59649122807018,31.2280701754386,21.403508771929825,43.50877192982456,81.75438596491226,44.912280701754376,41.05263157894737,22.105263157894736,413,10588,116.38592233009709,1.395121951219512,4.826086956521738,9.436860068259382,23.991206402529393,0.15751791208674693,0.8708008200770676,0.8925796081036201,0.0904128378241144,0.05951986766000055,0.14018726797027056,0.31998792346368155,0.3842553613278984,0.05699937429844677,0.0602473502983525,0.19549766468085386,-0.04527796322511608,-0.12887549835637496,-0.01634857519870555,0.09396560695515753,-0.009469008805899144,0.18154830694023405,0.012479777923787759,-0.11929346843909873,0.04119610096521637,0.03338309818257346,0.004747686506456289,-0.15332659411602315,-0.039289802881524435,-0.02796077000949605,-0.01002095553966107,-0.09310527439312496,0.06796734218825737,0.16002898169225244,-0.2200768523205924,0.08733992391791624,0.05441774482636374,-0.013454430809833244
90025.0,False,-1.4035087719298218,95.78947368421049,100.0,89.82456140350875,57.54385964912281,78.59649122807018,94.38596491228071,99.29824561403507,91.22807017543859,62.105263157894754,75.08771929824562,1219,20613,116.28512396694215,1.1655629139072847,4.7129770992366415,9.703896103896104,20.415672396359962,0.2110444135580155,0.8090584125379171,0.8565275104290822,0.14496740879155734,0.07862110147120842,0.16073595962851592,0.42948208228963697,0.1816880254105536,0.08194983629205525,0.07525246534643057,0.1606118020869214,-0.01943050159478905,-0.12726831733612315,-0.0203866185356281,0.060525462315806564,-0.02703136283606761,0.16781239972225054,0.006031167213565682,-0.08813460972791386,0.024854440359475385,0.04281679727701288,0.023830913119284102,-0.13929215855660648,-0.035642385749394816,-0.039869479088613685,-0.008186672971913505,-0.030061339170298906,0.08040045057192315,0.14246744841191655,-0.21109826395773104,0.11051758226034243,0.032980623526504715,-0.01138723639826861
90004.0,True,13.859649122807017,36.8421052631579,85.6140350877193,48.42105263157895,18.59649122807017,20.0,50.70175438596491,90.87719298245615,57.192982456140356,28.070175438596486,25.26315789473684,989,16417,105.46592065106816,1.129459734964322,4.632427843803057,9.274310595065312,21.8694587628866,0.19954300150416165,0.7985667912371135,0.847502199628507,0.1121439854882672,0.0796686806267766,0.18566675742640468,0.39739866825264697,0.22041986480435674,0.08276851149046838,0.05948333223584281,0.16858521239842286,-0.03440257533105247,-0.1126615700479362,-0.012944991852278577,0.05913587223372796,-0.0184141267038236,0.18223177087520995,0.0005182297041348235,-0.10548416917482174,0.02164930873569884,0.0337813936567878,0.02144422511059185,-0.14490712994463525,-0.027959423161879625,-0.03738568620815797,-0.015793290251744363,-0.03869235341800805,0.08282065109977821,0.15564758652130548,-0.20425607539283594,0.1004395724941588,0.028978822558658125,-0.005900517120410701
90272.0,False,0.5263157894736851,90.87719298245615,4.56140350877193,100.0,99.29824561403507,99.82456140350875,91.40350877192982,3.5087719298245608,100.0,100.0,99.29824561403507,208,3213,343.4423076923077,1.9759615384615383,4.7631578947368425,9.874015748031496,25.171779141104288,0.1821319480705353,0.8425532127865676,0.8961322193211488,0.15650442672859124,0.08024785109225169,0.11713546288070716,0.2332268607789758,0.4071667023588899,0.05514810910404931,0.07531833187622038,0.17636229700129885,-0.020752013402542808,-0.13816211777804632,0.013147773757048065,0.11332349956464625,-0.02473715415461173,0.15885145536414594,0.029870941432955506,-0.11773612969318345,0.03839394557992613,0.03325075408329761,0.001078631632416292,-0.15251422868814707,-0.022779476396962726,-0.003911533635997343,-0.031075805744987275,-0.11012728875305504,0.06387797920828732,0.16185821075030232,-0.25575195003739504,0.09168525570477487,0.06172561939506541,-0.039535963432582984
90016.0,True,5.7894736842105265,14.210526315789476,44.21052631578947,26.315789473684212,19.649122807017545,22.456140350877188,20.0,49.122807017543856,32.280701754385966,23.859649122807017,20.70175438596491,369,6544,94.9182561307902,1.2098092643051772,4.70334928229665,9.119047619047619,21.625041848008035,0.17799345962729327,0.8468191998660863,0.8744706295595784,0.10754020235809593,0.06701783182933194,0.14632546941097796,0.3871005225119408,0.286922571374023,0.07914985560971878,0.06242592950969576,0.16866706985745294,-0.04320410422960938,-0.1246691048042208,-0.016262336370118875,0.08086564125684496,-0.022465338250969948,0.17024195859986468,0.014999447967729675,-0.10696008154998222,0.027437425878525226,0.037129168765759744,0.02719807592921308,-0.15477104380691084,-0.03354944564620952,-0.05053749502162413,-0.016424745046877395,-0.04955607473287227,0.079491113139057,0.15876783628224655,-0.20520474095474264,0.10504593616406148,0.0358781861916736,-0.009330259508136268
90027.0,True,22.63157894736842,25.08771929824561,68.7719298245614,44.561403508771924,12.63157894736842,15.087719298245617,47.719298245614034,87.36842105263158,58.24561403508772,31.929824561403517,18.94736842105263,1413,27107,129.8684210526316,1.1738197424892705,4.757250945775536,9.656058751529988,23.675758270303305,0.22188173892822893,0.8419056841622735,0.8851887357312083,0.1482105302214278,0.0733358437500738,0.1470650215519013,0.35386396698724565,0.2722196046551363,0.08052099792798219,0.07241185957824108,0.1841559698803268,-0.03943306516142149,-0.11772316540207793,-0.01774304785108087,0.07794338432622326,-0.02088935907330096,0.1820541450162228,0.003692467839045893,-0.10847787391573536,0.032760222796152566,0.02830267878047753,0.012609513894387706,-0.14945051986920846,-0.03445749066243255,-0.01739004595182197,-0.006476349788254398,-0.049483133638146035,0.08161369671614171,0.15784181417696985,-0.2208762809241468,0.0872835214341901,0.029920243537989,-0.013557552423257372
90012.0,True,41.052631578947356,24.21052631578948,98.94736842105264,11.929824561403509,17.894736842105264,11.228070175438594,65.26315789473685,98.59649122807018,27.017543859649123,47.017543859649116,62.45614035087719,931,17069,139.09041980624326,1.1196120689655171,4.693933823529412,9.589085072231141,20.640290472017032,0.2119167263364481,0.7871895830724928,0.8464088970588235,0.13554943295993746,0.09870365250919118,0.16640839872905558,0.42849231203552746,0.16650440747569442,0.07187018478318781,0.06355318425300366,0.15193444174707693,-0.025060156447335717,-0.09963353316649687,-0.017039824708430774,0.05673615670747556,-0.02044456695842538,0.18788722902319216,-0.0031535328417973785,-0.08953635799144535,0.016348355507149637,0.04212643631462015,0.04539526837664114,-0.1264743316216217,-0.0229471894150405,-0.030728389186247613,-0.00557459393461478,-0.03031127246785488,0.09944853769375216,0.1387871860070488,-0.2197729686555525,0.09326338513813093,0.04889753810051658,-0.01094570719367605
91356.0,False,-4.7368421052631655,87.54385964912281,31.578947368421048,78.94736842105263,88.77192982456141,92.63157894736842,82.80701754385964,48.771929824561404,69.82456140350878,74.73684210526315,89.12280701754385,113,1580,166.18584070796464,1.8053097345132745,4.7,9.530864197530864,22.34098360655737,0.15830971561144502,0.8464038688524589,0.8880588165680474,0.09120043238899747,0.0821769644472687,0.13915284956332113,0.3269015888643802,0.35480901907824103,0.07087861116562368,0.07656362274923117,0.16504579635611813,-0.032348254235634546,-0.13261102597885688,-0.017535957757719472,0.11985314767858295,-0.029086094607215483,0.1669038307293486,0.030339658838004005,-0.11245844998478044,0.02650758247118783,0.010995840729046307,0.015984293064092988,-0.14164187734927525,-0.05683192080363906,-0.04618934626733506,0.003196893702423368,-0.07678642726434609,0.05769956717721843,0.16259693712910225,-0.21874264573993268,0.08874905463561919,0.04587321977856279,-0.002973901852683859
90041.0,False,2.9824561403508767,51.75438596491228,37.19298245614035,66.3157894736842,63.50877192982456,37.19298245614035,54.73684210526316,22.456140350877188,71.9298245614035,71.9298245614035,44.21052631578947,249,6663,125.25301204819277,1.4153225806451613,4.775974025974026,9.652173913043477,24.89257479460549,0.16256604488438456,0.8732677414354364,0.9044454425363276,0.0944751682253117,0.06372402956886261,0.13487555589116884,0.2863694116686286,0.4146049771297084,0.06839024670348233,0.07245304731133255,0.19954066005951712,-0.03373379067816137,-0.1284425419223209,-0.02587444235635662,0.11030466910391556,-0.017421743187706857,0.17507608726357218,0.04253752789568724,-0.12066138542845894,0.03818547797503407,0.02686371712542564,0.0040002364928251,-0.16781397172334725,-0.047003269443073,-0.036386374986471084,-0.020532937856213667,-0.08689992249487978,0.0630994879977597,0.16876465507181052,-0.2163298350822716,0.1009773436237407,0.04042938093620305,-0.017346779303999568
90006.0,True,1.4035087719298254,16.842105263157894,87.71929824561407,18.94736842105263,7.0175438596491215,5.964912280701754,18.24561403508772,86.31578947368419,21.403508771929825,8.771929824561402,7.36842105263158,667,16146,65.7948717948718,1.0332829046898642,4.459232613908873,8.793650793650794,18.73707042635397,0.19067711275871133,0.6812588693824985,0.7359379838890133,0.1120024993357272,0.09044164137441699,0.2697446057576117,0.37774424303565696,0.14622811194661278,0.07303286038480042,0.0368331249472707,0.14762513683504958,-0.03807293239981606,-0.09511395048046437,-0.014804656510608338,0.022132392526714183,0.003108084705556787,0.1912232850961028,0.0049429125870343715,-0.09531499951740258,0.0009642784896450649,0.03297297607716957,0.037355040780456886,-0.13303988143106218,0.006227261849697407,-0.0486805151491087,-0.014297901714545728,-0.018323957333070445,0.09505250335204224,0.14272148967307646,-0.19205520865458026,0.1232082715952706,0.023668696956184117,0.009160374328898829
90018.0,True,2.1052631578947363,9.12280701754386,51.57894736842106,21.403508771929825,11.228070175438594,13.333333333333336,11.228070175438594,50.526315789473685,21.05263157894737,11.929824561403509,13.333333333333336,346,6618,82.78134110787174,1.1982507288629738,4.610795454545454,8.728033472803347,21.57949215591137,0.1707986203325151,0.8185572861070677,0.8513408917890157,0.10351374092690024,0.07082377105183718,0.17207819978719646,0.3575619320777841,0.29117020816707445,0.07206680412708782,0.0536484364936918,0.15978847325408166,-0.038858211286262975,-0.11752940830639982,-0.015079346250283556,0.07050423761068741,-0.013677722408524063,0.18127732575420602,0.02632253564322106,-0.1069806471317924,0.010118268545879891,0.03752265990318948,0.03080239620525297,-0.14753323753944805,-0.03408351457922827,-0.056600515096037377,-0.018330930448121133,-0.05006074268893489,0.08047466935211903,0.15613445006782964,-0.2006364407324314,0.10908347052311053,0.0332791448692168,0.0002985551159105481
